stage_number,stage_title,learning_card_code,learning_card_id,learning_card_title,question_number,question_id,question_type,choice_position_source_order,choice_id,is_correct,text,feedback,represented_misconception,represented_glossary_term,distractor_source,distractor_rationale
8,New Dawn,8.4,effective-prompting-literacy,Effective Prompting from Model Literacy,2,v02712-effective-prompting-literacy-q2,misconception-check,3,v02712-effective-prompting-literacy-q2-3-truth,false,A clever phrase guarantees a true answer.,Truth still depends on evidence and review. This treats lookup or citation as learning or truth; retrieved evidence can help only when the system uses and checks it well.,A clever phrase guarantees a true answer.,truth,explicit-confusable,"Plausible because truth is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.4,effective-prompting-literacy,Effective Prompting from Model Literacy,2,v02712-effective-prompting-literacy-q2,misconception-check,4,v02712-effective-prompting-literacy-q2-4-consciousness,false,A clever phrase gives the model consciousness.,"Prompt responsiveness is not awareness. This gives the system human-like awareness or intent; shaped behavior is still not a mind, motive, or conscience.",A clever phrase gives the model consciousness.,consciousness,explicit-confusable,"Plausible because consciousness is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.4,effective-prompting-literacy,Effective Prompting from Model Literacy,3,v02712-effective-prompting-literacy-q3,human-use-judgment,1,v02712-effective-prompting-literacy-q3-correct,true,Ask for sources or retrieval; do not trust citation-shaped output alone.,"Insight strengthened. Prompting can request evidence, but systems need actual evidence to ground claims.",,,,
8,New Dawn,8.4,effective-prompting-literacy,Effective Prompting from Model Literacy,3,v02712-effective-prompting-literacy-q3,human-use-judgment,2,v02712-effective-prompting-literacy-q3-2-web-search,false,The model will always search the web by itself.,Search requires a connected tool or retrieval system. This treats lookup or citation as learning or truth; retrieved evidence can help only when the system uses and checks it well.,The model will always search the web by itself.,web search,explicit-confusable,"Plausible because web search is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.4,effective-prompting-literacy,Effective Prompting from Model Literacy,3,v02712-effective-prompting-literacy-q3,human-use-judgment,3,v02712-effective-prompting-literacy-q3-3-fine-tuning,false,The model can fine-tune itself into knowing the source.,"Ordinary prompting is not self-training. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",The model can fine-tune itself into knowing the source.,fine-tuning,explicit-confusable,"Plausible because fine-tuning is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.4,effective-prompting-literacy,Effective Prompting from Model Literacy,3,v02712-effective-prompting-literacy-q3,human-use-judgment,4,v02712-effective-prompting-literacy-q3-4-citation,false,A confident citation format proves grounding.,Citation shape must be checked against real sources. This treats lookup or citation as learning or truth; retrieved evidence can help only when the system uses and checks it well.,A confident citation format proves grounding.,citation,explicit-confusable,"Plausible because citation is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.4,effective-prompting-literacy,Effective Prompting from Model Literacy,4,v02712-effective-prompting-literacy-q4,model-trace,1,v02712-effective-prompting-literacy-q4-correct,true,"It improves the current run while keeping review, evidence, and accountability visible.","Good synthesis. Individual practice helps, but it does not replace governance or judgment.",,,,
8,New Dawn,8.4,effective-prompting-literacy,Effective Prompting from Model Literacy,4,v02712-effective-prompting-literacy-q4,model-trace,2,v02712-effective-prompting-literacy-q4-2-accountability,false,It moves all responsibility from humans to the model.,"Humans remain responsible for use and decisions. This choice points to a nearby idea, but the checkpoint is asking for a more exact model boundary.",It moves all responsibility from humans to the model.,accountability,explicit-confusable,"Plausible because accountability is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.4,effective-prompting-literacy,Effective Prompting from Model Literacy,4,v02712-effective-prompting-literacy-q4,model-trace,3,v02712-effective-prompting-literacy-q4-3-risk,false,It removes the need for risk and cost review.,"Better prompts do not erase deployment questions. This choice points to a nearby idea, but the checkpoint is asking for a more exact model boundary.",It removes the need for risk and cost review.,risk,explicit-confusable,"Plausible because risk is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.4,effective-prompting-literacy,Effective Prompting from Model Literacy,4,v02712-effective-prompting-literacy-q4,model-trace,4,v02712-effective-prompting-literacy-q4-4-response-token,false,It makes generated tokens permanent training data.,"Generated tokens are appended in context, not automatically trained into weights. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",It makes generated tokens permanent training data.,response token,explicit-confusable,"Plausible because response token is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.5,model-literate-synthesis,Model Literate Synthesis,1,v02712-model-literate-synthesis-q1,model-trace,1,v02712-model-literate-synthesis-q1-correct,true,Prompt tokens become IDs and embeddings; layers shape states; scores become probabilities; sampling appends tokens.,Insight strengthened. The synthesis follows the model path without turning it into magic.,,,,
8,New Dawn,8.5,model-literate-synthesis,Model Literate Synthesis,1,v02712-model-literate-synthesis-q1,model-trace,2,v02712-model-literate-synthesis-q1-2-consciousness,false,The model reads the prompt consciously and writes the whole answer at once.,"That skips the next-token mechanism and adds awareness. This gives the system human-like awareness or intent; shaped behavior is still not a mind, motive, or conscience.",The model reads the prompt consciously and writes the whole answer at once.,consciousness,explicit-confusable,"Plausible because consciousness is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.5,model-literate-synthesis,Model Literate Synthesis,1,v02712-model-literate-synthesis-q1,model-trace,3,v02712-model-literate-synthesis-q1-3-training,false,"The prompt immediately updates weights, then the answer is retrieved from memory.","Prompting usually changes context, not durable weights. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.","The prompt immediately updates weights, then the answer is retrieved from memory.",training,explicit-confusable,"Plausible because training is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.5,model-literate-synthesis,Model Literate Synthesis,1,v02712-model-literate-synthesis-q1,model-trace,4,v02712-model-literate-synthesis-q1-4-grounding,false,"RAG, softmax, and grounding are all the same truth-checking step.",Those are different parts of a system and generation process. This treats lookup or citation as learning or truth; retrieved evidence can help only when the system uses and checks it well.,"RAG, softmax, and grounding are all the same truth-checking step.",grounding,explicit-confusable,"Plausible because grounding is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.5,model-literate-synthesis,Model Literate Synthesis,2,v02712-model-literate-synthesis-q2,boundary,1,v02712-model-literate-synthesis-q2-correct,true,Weights persist; context and states are temporary; retrieval adds context.,Good boundary. Keeping these buckets separate prevents many myths.,,,,
8,New Dawn,8.5,model-literate-synthesis,Model Literate Synthesis,2,v02712-model-literate-synthesis-q2,boundary,2,v02712-model-literate-synthesis-q2-2-memory,false,Everything useful becomes permanent memory after one answer.,"Usefulness during a run does not imply durable storage. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Everything useful becomes permanent memory after one answer.,memory,explicit-confusable,"Plausible because memory is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.5,model-literate-synthesis,Model Literate Synthesis,2,v02712-model-literate-synthesis-q2,boundary,3,v02712-model-literate-synthesis-q2-3-rag,false,Retrieved evidence is the same as fine-tuning.,"Retrieval supplies context; fine-tuning changes learned behavior. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Retrieved evidence is the same as fine-tuning.,RAG,explicit-confusable,"Plausible because RAG is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.5,model-literate-synthesis,Model Literate Synthesis,2,v02712-model-literate-synthesis-q2,boundary,4,v02712-model-literate-synthesis-q2-4-truth,false,Generated response tokens prove the answer is true.,"Generated text still needs evidence and review. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Generated response tokens prove the answer is true.,truth,explicit-confusable,"Plausible because truth is nearby, but this choice preserves a misconception the card is designed to correct."
